Year,LocationAbbr,LocationDesc,DataSource,TopicType,TopicDesc,MeasureDesc,Variable,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,GeoLocation,Topic Type ID,Topic ID,Measure ID,SubMeasureID,DisplayOrder
2006,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,370.1,,,"ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE003,03
2006,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1178.7,,,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE003,03
2006,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1904.2,,,"MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE003,03
2006,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,2251.5,,,"MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE003,03
2006,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1123.3,,,"MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE003,03
2006,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,582.1,,,"MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE003,03
2006,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1339.3,,,"MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE003,03
2006,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,219.3,,,"MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE003,03
2006,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,400.5,,,"NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE003,03
2006,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,426.6,,,"NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE003,03
2006,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,325.4,,,"NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE003,03
2006,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1691.4,,,"NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE003,03
2006,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,360.6,,,"NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE003,03
2006,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,4756.2,,,"NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE003,03
2006,NC,North Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1674.6,,,"NC
(35.466220975000454, -79.15925046299964)",HLT,501HLT,520SAE,SAE003,03
2006,ND,North Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,148.5,,,"ND
(47.47531977900047, -100.11842104899966)",HLT,501HLT,520SAE,SAE003,03
2006,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,2710.5,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE003,03
2006,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,736.9,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE003,03
2006,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,654.4,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE003,03
2006,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,2863.5,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE003,03
2006,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,277.8,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE003,03
2006,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,849.1,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE003,03
2006,SD,South Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,187.6,,,"SD
(44.353130053000484, -100.3735306369997)",HLT,501HLT,520SAE,SAE003,03
2006,TN,Tennessee,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1160.0,,,"TN
(35.68094058000048, -85.77449091399967)",HLT,501HLT,520SAE,SAE003,03
2006,TX,Texas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,3843.3,,,"TX
(31.827240407000488, -99.42677020599967)",HLT,501HLT,520SAE,SAE003,03
2006,UT,Utah,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,233.5,,,"UT
(39.360700171000474, -111.58713063499971)",HLT,501HLT,520SAE,SAE003,03
2006,VT,Vermont,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,180.8,,,"VT
(43.62538123900049, -72.51764079099962)",HLT,501HLT,520SAE,SAE003,03
2006,VA,Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1373.2,,,"VA
(37.54268067400045, -78.45789046299967)",HLT,501HLT,520SAE,SAE003,03
2006,WA,Washington,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1143.0,,,"WA
(47.52227862900048, -120.47001078999972)",HLT,501HLT,520SAE,SAE003,03
2006,WV,West Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,473.2,,,"WV
(38.66551020200046, -80.71264013499967)",HLT,501HLT,520SAE,SAE003,03
2006,WI,Wisconsin,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,1237.3,,,"WI
(44.39319117400049, -89.81637074199966)",HLT,501HLT,520SAE,SAE003,03
2006,WY,Wyoming,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,122.4,,,"WY
(43.23554134300048, -108.10983035299967)",HLT,501HLT,520SAE,SAE003,03
2006,US,United States,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Hospital,$,Millions of Dollars,57246.6,,,"US
(38.883, 77.017)",HLT,501HLT,520SAE,SAE003,03
2006,AL,Alabama,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,410.8,,,"AL
(32.84057112200048, -86.63186076199969)",HLT,501HLT,520SAE,SAE004,04
2006,AK,Alaska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,44.6,,,"AK
(64.84507995700051, -147.72205903599973)",HLT,501HLT,520SAE,SAE004,04
2006,AZ,Arizona,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,424.9,,,"AZ
(34.865970280000454, -111.76381127699972)",HLT,501HLT,520SAE,SAE004,04
2006,AR,Arkansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,212.6,,,"AR
(34.74865012400045, -92.27449074299966)",HLT,501HLT,520SAE,SAE004,04
2006,CA,California,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,2078.5,,,"CA
(37.63864012300047, -120.99999953799971)",HLT,501HLT,520SAE,SAE004,04
2006,CO,Colorado,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,261.2,,,"CO
(38.843840757000464, -106.13361092099967)",HLT,501HLT,520SAE,SAE004,04
2006,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,377.4,,,"CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE004,04
2006,DE,Delaware,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,86.1,,,"DE
(39.008830667000495, -75.57774116799965)",HLT,501HLT,520SAE,SAE004,04
2006,DC,District of Columbia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,40.9,,,"DC
(38.89037138500049, -77.03196112699965)",HLT,501HLT,520SAE,SAE004,04
2006,FL,Florida,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1611.6,,,"FL
(28.932040377000476, -81.92896053899966)",HLT,501HLT,520SAE,SAE004,04
2006,GA,Georgia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,599.6,,,"GA
(32.83968109300048, -83.62758034599966)",HLT,501HLT,520SAE,SAE004,04
2006,HI,Hawaii,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,87.6,,,"HI
(21.304850435000446, -157.85774940299973)",HLT,501HLT,520SAE,SAE004,04
2006,ID,Idaho,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,78.1,,,"ID
(43.682630005000476, -114.3637300419997)",HLT,501HLT,520SAE,SAE004,04
2006,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,839.2,,,"IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE004,04
2006,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,471.3,,,"IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE004,04
2006,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,212.5,,,"IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE004,04
2006,KS,Kansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,173.7,,,"KS
(38.34774030000045, -98.20078122699965)",HLT,501HLT,520SAE,SAE004,04
2006,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,344.7,,,"KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE004,04
2006,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,345.7,,,"LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE004,04
2006,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,115.3,,,"ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE004,04
2006,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,465.2,,,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE004,04
2006,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,543.9,,,"MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE004,04
2006,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,757.8,,,"MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE004,04
2006,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,380.0,,,"MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE004,04
2006,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,210.7,,,"MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE004,04
2006,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,493.6,,,"MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE004,04
2006,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,56.6,,,"MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE004,04
2006,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,123.4,,,"NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE004,04
2006,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,222.3,,,"NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE004,04
2006,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,107.7,,,"NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE004,04
2006,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,815.4,,,"NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE004,04
2006,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,117.3,,,"NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE004,04
2006,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1703.8,,,"NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE004,04
2006,NC,North Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,695.4,,,"NC
(35.466220975000454, -79.15925046299964)",HLT,501HLT,520SAE,SAE004,04
2006,ND,North Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,51.5,,,"ND
(47.47531977900047, -100.11842104899966)",HLT,501HLT,520SAE,SAE004,04
2006,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,871.6,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE004,04
2006,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,267.3,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE004,04
2006,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,232.6,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE004,04
2006,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1087.8,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE004,04
2006,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,114.2,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE004,04
2006,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,338.2,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE004,04
2006,SD,South Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,45.5,,,"SD
(44.353130053000484, -100.3735306369997)",HLT,501HLT,520SAE,SAE004,04
2006,TN,Tennessee,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,555.8,,,"TN
(35.68094058000048, -85.77449091399967)",HLT,501HLT,520SAE,SAE004,04
2006,TX,Texas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,1460.4,,,"TX
(31.827240407000488, -99.42677020599967)",HLT,501HLT,520SAE,SAE004,04
2006,UT,Utah,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,98.4,,,"UT
(39.360700171000474, -111.58713063499971)",HLT,501HLT,520SAE,SAE004,04
2006,VT,Vermont,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,48.7,,,"VT
(43.62538123900049, -72.51764079099962)",HLT,501HLT,520SAE,SAE004,04
2006,VA,Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,537.3,,,"VA
(37.54268067400045, -78.45789046299967)",HLT,501HLT,520SAE,SAE004,04
2006,WA,Washington,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,407.4,,,"WA
(47.52227862900048, -120.47001078999972)",HLT,501HLT,520SAE,SAE004,04
2006,WV,West Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,179.9,,,"WV
(38.66551020200046, -80.71264013499967)",HLT,501HLT,520SAE,SAE004,04
2006,WI,Wisconsin,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,395.5,,,"WI
(44.39319117400049, -89.81637074199966)",HLT,501HLT,520SAE,SAE004,04
2006,WY,Wyoming,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,35.1,,,"WY
(43.23554134300048, -108.10983035299967)",HLT,501HLT,520SAE,SAE004,04
2006,US,United States,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Prescription Drugs,$,Millions of Dollars,22515.8,,,"US
(38.883, 77.017)",HLT,501HLT,520SAE,SAE004,04
